DateIndex,Year,Month,Day,Weekday,Hour,Weekend,Norway Holiday,Clear,Clouds,Drizzle,Fog,Mist,Rain,Snow,Thunderstorm,temp,wind_speed,rain_1h,clouds_all,GF-Ferjeleia,GF-Glasshytta,GF-Isegran,GF-Kasernen,GF-Laboratoriegaten,GF-Magenta,GF-Mormors,GF-Pumpehuset,Totalt
2018-11-24 05:00:00,2018,11,328,5,5,1,0,1,0,0,0,0,0,0,0,-6,3,0,0,0,0,0,0,0,0,0,0,0
2018-11-24 06:00:00,2018,11,328,5,6,1,0,1,0,0,0,0,0,0,0,-5,3,0,0,23,0,0,0,0,0,23,0,46
2018-11-24 07:00:00,2018,11,328,5,7,1,0,1,0,0,0,0,0,0,0,-4,3,0,0,47,0,0,0,11,0,11,0,69
2018-11-24 08:00:00,2018,11,328,5,8,1,0,0,1,0,0,0,0,0,0,-4,4,0,24,82,0,0,0,0,11,82,11,186
2018-11-24 09:00:00,2018,11,328,5,9,1,0,1,0,0,0,0,0,0,0,-4,3,0,0,35,23,0,0,23,23,59,35,198
2018-11-24 10:00:00,2018,11,328,5,10,1,0,1,0,0,0,0,0,0,0,-3,3,0,0,0,0,0,0,0,23,70,35,128
2018-11-24 11:00:00,2018,11,328,5,11,1,0,1,0,0,0,0,0,0,0,-2,2,0,0,11,0,0,0,0,0,47,0,58
2018-11-24 12:00:00,2018,11,328,5,12,1,0,0,1,0,0,0,0,0,0,-1,4,0,75,0,0,11,0,11,35,11,0,68
2018-11-24 13:00:00,2018,11,328,5,13,1,0,0,1,0,0,0,0,0,0,0,3,0,75,0,0,0,0,0,0,11,35,46
2018-11-24 14:00:00,2018,11,328,5,14,1,0,0,1,0,0,0,0,0,0,0,3,0,75,11,0,0,0,0,0,35,0,46
2018-11-24 15:00:00,2018,11,328,5,15,1,0,0,1,0,0,0,0,0,0,0,3,0,75,23,0,0,0,0,0,23,0,46
2018-11-24 16:00:00,2018,11,328,5,16,1,0,0,1,0,0,0,0,0,0,0,3,0,75,23,0,0,0,0,0,0,0,23
2018-11-24 17:00:00,2018,11,328,5,17,1,0,0,1,0,0,0,0,0,0,0,3,0,75,23,0,0,0,0,0,0,0,23
2018-11-24 18:00:00,2018,11,328,5,18,1,0,0,1,0,0,0,0,0,0,0,4,0,90,0,0,0,0,0,0,0,0,0
2018-11-24 19:00:00,2018,11,328,5,19,1,0,0,1,0,0,0,0,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0
2018-11-24 20:00:00,2018,11,328,5,20,1,0,0,1,0,0,0,0,0,0,-1,4,0,20,0,0,0,0,0,0,0,0,0
2018-11-24 21:00:00,2018,11,328,5,21,1,0,1,0,0,0,0,0,0,0,-1,3,0,0,0,0,0,0,0,0,0,0,0
2018-11-24 22:00:00,2018,11,328,5,22,1,0,1,0,0,0,0,0,0,0,-2,4,0,0,0,0,0,0,0,0,0,0,0
2018-11-24 23:00:00,2018,11,328,5,23,1,0,1,0,0,0,0,0,0,0,-2,3,0,0,0,0,0,0,0,0,0,0,0
2018-11-25 00:00:00,2018,11,329,6,0,1,0,1,0,0,0,0,0,0,0,-2,3,0,0,35,35,0,0,23,0,59,0,152
2018-11-25 01:00:00,2018,11,329,6,1,1,0,1,0,0,0,0,0,0,0,-2,3,0,0,35,11,59,0,47,0,23,0,175
2018-11-25 02:00:00,2018,11,329,6,2,1,0,1,0,0,0,0,0,0,0,-2,4,0,0,11,11,11,0,35,0,94,0,162
2018-11-25 03:00:00,2018,11,329,6,3,1,0,1,0,0,0,0,0,0,0,-3,2,0,0,0,23,0,0,0,0,23,0,46
2018-11-25 04:00:00,2018,11,329,6,4,1,0,1,0,0,0,0,0,0,0,-3,2,0,0,0,11,0,0,0,0,23,0,34
2018-11-25 05:00:00,2018,11,329,6,5,1,0,1,0,0,0,0,0,0,0,-3,3,0,0,0,11,0,0,0,0,35,0,46
2018-11-25 06:00:00,2018,11,329,6,6,1,0,1,0,0,0,0,0,0,0,-3,3,0,0,23,11,0,0,0,0,47,11,92
2018-11-25 07:00:00,2018,11,329,6,7,1,0,1,0,0,0,0,0,0,0,-3,3,0,0,11,35,0,0,0,0,82,0,128
2018-11-25 08:00:00,2018,11,329,6,8,1,0,1,0,0,0,0,0,0,0,-3,3,0,0,0,11,0,0,0,0,59,0,70
2018-11-25 09:00:00,2018,11,329,6,9,1,0,1,0,0,0,0,0,0,0,-1,2,0,0,23,23,11,0,0,0,47,0,104
2018-11-25 10:00:00,2018,11,329,6,10,1,0,1,0,0,0,0,0,0,0,0,3,0,0,70,35,59,0,47,11,118,11,351
2018-11-25 11:00:00,2018,11,329,6,11,1,0,1,0,0,0,0,0,0,0,0,4,0,0,11,0,47,0,0,0,118,0,176
2018-11-25 12:00:00,2018,11,329,6,12,1,0,1,0,0,0,0,0,0,0,1,3,0,0,70,0,0,0,0,0,70,0,140
2018-11-25 13:00:00,2018,11,329,6,13,1,0,1,0,0,0,0,0,0,0,1,3,0,0,47,0,0,0,0,0,129,0,176
2018-11-25 14:00:00,2018,11,329,6,14,1,0,1,0,0,0,0,0,0,0,1,2,0,0,11,0,0,0,0,0,47,0,58
2018-11-25 15:00:00,2018,11,329,6,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,59,0,0,0,11,0,23,0,93
2018-11-25 16:00:00,2018,11,329,6,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,11,0,0,0,0,35,0,57
2018-11-25 17:00:00,2018,11,329,6,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
2018-11-25 18:00:00,2018,11,329,6,18,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,11
2018-11-25 19:00:00,2018,11,329,6,19,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-11-25 20:00:00,2018,11,329,6,20,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2018-11-25 21:00:00,2018,11,329,6,21,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2018-11-25 22:00:00,2018,11,329,6,22,1,0,1,0,0,0,0,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,0,0
2018-11-25 23:00:00,2018,11,329,6,23,1,0,1,0,0,0,0,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,0,0
2018-11-26 00:00:00,2018,11,330,0,0,0,0,1,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,0,0,0,0,0
2018-11-26 01:00:00,2018,11,330,0,1,0,0,1,0,0,0,0,0,0,0,-3,1,0,0,23,0,0,0,0,0,0,0,23
2018-11-26 02:00:00,2018,11,330,0,2,0,0,1,0,0,0,0,0,0,0,-3,1,0,8,0,0,0,0,0,0,0,0,0
2018-11-26 03:00:00,2018,11,330,0,3,0,0,1,0,0,0,0,0,0,0,-5,1,0,8,0,0,0,0,11,11,23,0,45
2018-11-26 04:00:00,2018,11,330,0,4,0,0,1,0,0,0,0,0,0,0,-5,2,0,8,0,0,0,0,0,0,0,0,0
2018-11-26 05:00:00,2018,11,330,0,5,0,0,1,0,0,0,0,0,0,0,-6,1,0,0,11,0,0,0,0,11,11,0,33
2018-11-26 06:00:00,2018,11,330,0,6,0,0,1,0,0,0,0,0,0,0,-7,0,0,0,70,23,0,0,0,0,35,0,128
2018-11-26 07:00:00,2018,11,330,0,7,0,0,1,0,0,0,0,0,0,0,-7,1,0,0,188,23,0,0,0,23,118,94,446
2018-11-26 08:00:00,2018,11,330,0,8,0,0,0,1,0,0,0,0,0,0,-7,0,0,20,200,35,70,0,35,0,82,106,528
2018-11-26 09:00:00,2018,11,330,0,9,0,0,0,1,0,0,0,0,0,0,-7,1,0,20,70,47,35,0,47,0,129,70,398
2018-11-26 10:00:00,2018,11,330,0,10,0,0,0,1,0,0,0,0,0,0,-5,0,0,20,118,35,11,0,11,47,165,59,446
2018-11-26 11:00:00,2018,11,330,0,11,0,0,0,1,0,0,0,0,0,0,-4,0,0,20,82,47,11,0,11,35,188,59,433
2018-11-26 12:00:00,2018,11,330,0,12,0,0,0,1,0,0,0,0,0,0,-2,1,0,20,129,35,0,11,0,23,70,59,327
2018-11-26 13:00:00,2018,11,330,0,13,0,0,1,0,0,0,0,0,0,0,-2,1,0,0,11,11,59,11,0,0,94,11,197
2018-11-26 14:00:00,2018,11,330,0,14,0,0,1,0,0,0,0,0,0,0,-4,2,0,0,94,23,47,0,0,35,106,23,328
2018-11-26 15:00:00,2018,11,330,0,15,0,0,1,0,0,0,0,0,0,0,-4,2,0,0,35,11,11,0,0,11,35,0,103
2018-11-26 16:00:00,2018,11,330,0,16,0,0,1,0,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,23,11,34
2018-11-26 17:00:00,2018,11,330,0,17,0,0,0,1,0,0,0,0,0,0,-6,3,0,12,0,0,0,0,0,0,59,0,59
2018-11-26 18:00:00,2018,11,330,0,18,0,0,1,0,0,0,0,0,0,0,-5,1,0,0,0,0,0,0,0,0,11,0,11
2018-11-26 19:00:00,2018,11,330,0,19,0,0,1,0,0,0,0,0,0,0,-6,1,0,0,0,0,0,0,0,0,0,0,0
2018-11-26 20:00:00,2018,11,330,0,20,0,0,1,0,0,0,0,0,0,0,-7,3,0,0,0,0,0,0,0,0,0,0,0
2018-11-26 21:00:00,2018,11,330,0,21,0,0,1,0,0,0,0,0,0,0,-7,1,0,8,0,0,0,0,0,0,0,0,0
2018-11-26 22:00:00,2018,11,330,0,22,0,0,1,0,0,0,0,0,0,0,-6,1,0,8,0,0,0,0,0,0,0,0,0
2018-11-26 23:00:00,2018,11,330,0,23,0,0,1,0,0,0,0,0,0,0,-6,1,0,8,0,0,0,0,0,0,0,0,0
2018-11-27 00:00:00,2018,11,331,1,0,0,0,1,0,0,0,0,0,0,0,-6,1,0,8,0,0,0,0,0,0,23,0,23
2018-11-27 01:00:00,2018,11,331,1,1,0,0,1,0,0,0,0,0,0,0,-6,2,0,8,0,0,0,0,0,0,0,0,0
2018-11-27 02:00:00,2018,11,331,1,2,0,0,1,0,0,0,0,0,0,0,-6,2,0,8,0,0,0,0,0,0,0,0,0
2018-11-27 03:00:00,2018,11,331,1,3,0,0,1,0,0,0,0,0,0,0,-6,2,0,8,0,0,0,0,11,0,0,0,11
2018-11-27 04:00:00,2018,11,331,1,4,0,0,1,0,0,0,0,0,0,0,-6,2,0,8,0,0,0,0,0,0,11,0,11
2018-11-27 05:00:00,2018,11,331,1,5,0,0,1,0,0,0,0,0,0,0,-6,3,0,0,11,0,0,0,0,11,35,11,68
2018-11-27 06:00:00,2018,11,331,1,6,0,0,1,0,0,0,0,0,0,0,-6,2,0,0,59,11,0,0,0,0,23,11,104
2018-11-27 07:00:00,2018,11,331,1,7,0,0,1,0,0,0,0,0,0,0,-6,2,0,0,153,59,0,23,11,0,106,23,375
2018-11-27 08:00:00,2018,11,331,1,8,0,0,1,0,0,0,0,0,0,0,-6,2,0,0,129,23,11,11,23,11,82,23,313
2018-11-27 09:00:00,2018,11,331,1,9,0,0,1,0,0,0,0,0,0,0,-6,2,0,0,94,11,11,11,35,35,35,11,243
2018-11-27 10:00:00,2018,11,331,1,10,0,0,1,0,0,0,0,0,0,0,-5,2,0,0,70,59,0,0,23,23,94,23,292
2018-11-27 11:00:00,2018,11,331,1,11,0,0,1,0,0,0,0,0,0,0,-4,2,0,0,165,106,23,23,47,47,306,47,764
2018-11-27 12:00:00,2018,11,331,1,12,0,0,1,0,0,0,0,0,0,0,-2,1,0,0,212,82,11,35,23,59,177,47,646
2018-11-27 13:00:00,2018,11,331,1,13,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,165,35,23,0,11,23,11,35,303
2018-11-27 14:00:00,2018,11,331,1,14,0,0,1,0,0,0,0,0,0,0,-2,1,0,0,82,35,0,0,0,47,35,47,246
2018-11-27 15:00:00,2018,11,331,1,15,0,0,1,0,0,0,0,0,0,0,-3,1,0,0,23,0,35,0,0,11,47,0,116
2018-11-27 16:00:00,2018,11,331,1,16,0,0,1,0,0,0,0,0,0,0,-4,1,0,0,47,11,0,0,23,0,35,0,116
2018-11-27 17:00:00,2018,11,331,1,17,0,0,1,0,0,0,0,0,0,0,-5,2,0,0,11,0,0,0,11,0,0,0,22
2018-11-27 18:00:00,2018,11,331,1,18,0,0,1,0,0,0,0,0,0,0,-5,1,0,0,0,11,0,0,0,0,11,0,22
2018-11-27 19:00:00,2018,11,331,1,19,0,0,1,0,0,0,0,0,0,0,-6,1,0,0,11,0,0,0,0,0,0,0,11
2018-11-27 20:00:00,2018,11,331,1,20,0,0,1,0,0,0,0,0,0,0,-7,1,0,0,11,11,11,0,0,0,0,0,33
2018-11-27 21:00:00,2018,11,331,1,21,0,0,1,0,0,0,0,0,0,0,-7,1,0,0,0,0,0,0,0,0,0,0,0
2018-11-27 22:00:00,2018,11,331,1,22,0,0,1,0,0,0,0,0,0,0,-7,1,0,0,11,0,0,0,0,0,0,0,11
2018-11-27 23:00:00,2018,11,331,1,23,0,0,1,0,0,0,0,0,0,0,-8,1,0,0,0,0,0,0,0,0,0,0,0
2018-11-28 00:00:00,2018,11,332,2,0,0,0,1,0,0,0,0,0,0,0,-9,1,0,0,0,0,0,0,0,0,23,0,23
2018-11-28 01:00:00,2018,11,332,2,1,0,0,0,1,0,0,0,0,0,0,-9,1,0,36,11,11,0,0,0,0,11,0,33
2018-11-28 02:00:00,2018,11,332,2,2,0,0,0,1,0,0,0,0,0,0,-7,1,0,32,0,35,0,0,0,0,11,0,46
2018-11-28 03:00:00,2018,11,332,2,3,0,0,0,1,0,0,0,0,0,0,-7,1,0,32,0,23,0,0,0,11,35,0,69
2018-11-28 04:00:00,2018,11,332,2,4,0,0,0,1,0,0,0,0,0,0,-7,1,0,32,0,23,0,0,0,0,35,0,58
2018-11-28 05:00:00,2018,11,332,2,5,0,0,0,1,0,0,0,0,0,0,-7,1,0,36,23,23,0,0,0,11,35,0,92
2018-11-28 06:00:00,2018,11,332,2,6,0,0,0,1,0,0,0,0,0,0,-7,1,0,36,70,47,0,0,0,0,59,23,199
2018-11-28 07:00:00,2018,11,332,2,7,0,0,0,0,0,0,1,0,0,0,-7,1,0,36,212,23,0,0,0,0,23,23,281
2018-11-28 08:00:00,2018,11,332,2,8,0,0,0,0,0,0,1,0,0,0,-7,1,0,0,129,70,23,0,23,47,82,118,492
2018-11-28 09:00:00,2018,11,332,2,9,0,0,0,0,0,0,1,0,0,0,-6,1,0,0,0,11,0,0,0,11,59,47,128
2018-11-28 10:00:00,2018,11,332,2,10,0,0,0,0,0,0,0,0,1,0,-5,1,0,0,0,94,11,0,11,35,106,23,280
2018-11-28 11:00:00,2018,11,332,2,11,0,0,1,0,0,0,0,0,0,0,-4,1,0,0,11,23,11,0,23,11,129,23,231
2018-11-28 12:00:00,2018,11,332,2,12,0,0,0,1,0,0,0,0,0,0,-3,1,0,40,118,35,47,23,23,11,82,47,386
2018-11-28 13:00:00,2018,11,332,2,13,0,0,0,1,0,0,0,0,0,0,-2,3,0,40,153,82,11,23,0,70,295,0,634
2018-11-28 14:00:00,2018,11,332,2,14,0,0,0,1,0,0,0,0,0,0,-2,5,0,75,212,82,11,0,0,59,129,35,528
2018-11-28 15:00:00,2018,11,332,2,15,0,0,0,1,0,0,0,0,0,0,-1,5,0,90,188,70,23,11,11,59,129,23,514
2018-11-28 16:00:00,2018,11,332,2,16,0,0,0,0,0,0,0,0,1,0,0,5,0,90,59,35,0,0,11,47,47,35,234
2018-11-28 17:00:00,2018,11,332,2,17,0,0,0,1,0,0,0,0,0,0,-1,4,0,90,106,11,0,0,0,0,47,23,187
2018-11-28 18:00:00,2018,11,332,2,18,0,0,0,1,0,0,0,0,0,0,0,5,0,75,70,11,0,0,0,11,82,11,185
2018-11-28 19:00:00,2018,11,332,2,19,0,0,0,0,0,0,0,0,1,0,0,6,0,75,94,35,0,0,0,23,70,35,257
2018-11-28 20:00:00,2018,11,332,2,20,0,0,0,1,0,0,0,0,0,0,0,6,0,75,0,0,0,0,11,0,82,0,93
2018-11-28 21:00:00,2018,11,332,2,21,0,0,0,1,0,0,0,0,0,0,1,6,0,75,11,0,0,11,0,0,23,0,45
2018-11-28 22:00:00,2018,11,332,2,22,0,0,0,1,0,0,0,0,0,0,1,6,0,90,59,0,0,0,0,0,23,0,82
2018-11-28 23:00:00,2018,11,332,2,23,0,0,0,1,0,0,0,0,0,0,1,6,0,90,11,0,0,0,0,0,0,0,11
2018-11-29 00:00:00,2018,11,333,3,0,0,0,0,0,0,0,0,1,0,0,1,5,0,92,0,0,0,47,0,23,0,0,70
2018-11-29 01:00:00,2018,11,333,3,1,0,0,0,1,0,0,0,0,0,0,2,5,0,90,11,0,0,35,0,0,11,0,57
2018-11-29 02:00:00,2018,11,333,3,2,0,0,0,0,0,0,0,0,1,0,2,6,0,90,11,0,0,47,0,0,23,0,81
2018-11-29 03:00:00,2018,11,333,3,3,0,0,0,0,0,0,0,0,1,0,2,6,0,90,0,0,0,35,11,0,23,0,69
2018-11-29 04:00:00,2018,11,333,3,4,0,0,0,0,0,0,0,0,1,0,1,6,0,92,0,0,0,47,0,0,23,11,81
2018-11-29 05:00:00,2018,11,333,3,5,0,0,0,0,0,0,0,0,1,0,2,6,0,92,11,0,0,35,0,0,35,11,92
2018-11-29 05:00:00,2018,11,333,3,5,0,0,0,0,0,0,0,1,0,0,2,6,0,92,11,0,0,35,0,0,35,11,92
2018-11-29 06:00:00,2018,11,333,3,6,0,0,0,0,0,0,0,1,0,0,2,5,0,92,0,11,0,35,0,23,35,0,104
2018-11-29 07:00:00,2018,11,333,3,7,0,0,0,0,0,0,0,1,0,0,3,8,0,92,59,23,0,35,0,11,82,11,221
2018-11-29 08:00:00,2018,11,333,3,8,0,0,0,0,0,0,0,1,0,0,3,8,0,90,35,23,11,59,23,0,82,47,280
2018-11-29 09:00:00,2018,11,333,3,9,0,0,0,0,0,0,0,1,0,0,3,9,0,90,47,11,47,35,11,47,70,23,291
2018-11-29 10:00:00,2018,11,333,3,10,0,0,0,0,0,0,0,1,0,0,4,8,0,75,23,23,11,23,0,47,47,0,174
2018-11-29 10:00:00,2018,11,333,3,10,0,0,0,0,1,0,0,0,0,0,4,8,0,75,23,23,11,23,0,47,47,0,174
2018-11-29 10:00:00,2018,11,333,3,10,0,0,0,0,0,0,1,0,0,0,4,8,0,75,23,23,11,23,0,47,47,0,174
2018-11-29 11:00:00,2018,11,333,3,11,0,0,0,0,1,0,0,0,0,0,4,9,0,75,554,0,35,11,11,23,82,47,763
2018-11-29 12:00:00,2018,11,333,3,12,0,0,0,0,1,0,0,0,0,0,4,7,0,90,23,0,0,23,11,70,118,0,245
2018-11-29 12:00:00,2018,11,333,3,12,0,0,0,0,0,0,1,0,0,0,4,7,0,90,23,0,0,23,11,70,118,0,245
2018-11-29 13:00:00,2018,11,333,3,13,0,0,0,0,0,0,0,1,0,0,4,8,0,90,47,59,0,0,11,59,70,23,269
2018-11-29 13:00:00,2018,11,333,3,13,0,0,0,0,1,0,0,0,0,0,4,8,0,90,47,59,0,0,11,59,70,23,269
2018-11-29 13:00:00,2018,11,333,3,13,0,0,0,0,0,0,1,0,0,0,4,8,0,90,47,59,0,0,11,59,70,23,269
2018-11-29 14:00:00,2018,11,333,3,14,0,0,0,0,0,0,0,1,0,0,4,7,0,90,118,23,0,11,35,94,129,0,410
2018-11-29 15:00:00,2018,11,333,3,15,0,0,0,0,0,0,0,1,0,0,5,8,0,90,188,70,11,0,0,94,106,0,469
2018-11-29 16:00:00,2018,11,333,3,16,0,0,0,0,0,0,0,1,0,0,5,7,0,90,82,11,0,0,23,35,82,0,233
2018-11-29 16:00:00,2018,11,333,3,16,0,0,0,0,0,0,1,0,0,0,5,7,0,90,82,11,0,0,23,35,82,0,233
2018-11-29 17:00:00,2018,11,333,3,17,0,0,0,0,0,0,0,1,0,0,4,8,0,90,59,0,11,11,0,47,59,0,187
2018-11-29 18:00:00,2018,11,333,3,18,0,0,0,0,0,0,0,1,0,0,4,6,0,90,94,11,11,11,23,47,82,11,290
2018-11-29 19:00:00,2018,11,333,3,19,0,0,0,0,0,0,0,1,0,0,3,10,0,75,82,23,0,23,0,35,23,0,186
2018-11-29 20:00:00,2018,11,333,3,20,0,0,0,0,0,0,0,1,0,0,4,6,0,75,23,11,0,0,11,0,35,0,80
2018-11-29 21:00:00,2018,11,333,3,21,0,0,0,0,0,0,0,1,0,0,5,7,0,75,47,0,0,0,0,0,11,11,69
2018-11-29 22:00:00,2018,11,333,3,22,0,0,0,0,0,0,0,1,0,0,6,8,0,90,94,0,0,11,23,35,11,0,174
2018-11-29 23:00:00,2018,11,333,3,23,0,0,0,0,0,0,0,1,0,0,6,9,0,92,11,0,0,0,0,0,0,0,11
2018-11-29 23:00:00,2018,11,333,3,23,0,0,0,0,1,0,0,0,0,0,6,9,0,92,11,0,0,0,0,0,0,0,11
2018-11-30 00:00:00,2018,11,334,4,0,0,0,0,0,0,0,0,1,0,0,6,9,0,92,0,0,0,0,0,0,23,11,34
2018-11-30 00:00:00,2018,11,334,4,0,0,0,0,0,1,0,0,0,0,0,6,9,0,92,0,0,0,0,0,0,23,11,34
2018-11-30 01:00:00,2018,11,334,4,1,0,0,0,0,0,0,0,1,0,0,6,12,0,92,0,0,0,0,0,0,47,0,47
2018-11-30 02:00:00,2018,11,334,4,2,0,0,0,0,0,0,0,1,0,0,7,9,0,90,0,0,0,0,0,0,11,0,11
2018-11-30 02:00:00,2018,11,334,4,2,0,0,0,0,0,0,1,0,0,0,7,9,0,90,0,0,0,0,0,0,11,0,11
2018-11-30 03:00:00,2018,11,334,4,3,0,0,0,0,0,0,0,1,0,0,6,9,0,90,0,0,0,0,0,11,23,0,34
2018-11-30 04:00:00,2018,11,334,4,4,0,0,0,0,0,0,0,1,0,0,6,9,0,90,0,0,0,0,0,0,23,0,23
2018-11-30 04:00:00,2018,11,334,4,4,0,0,0,0,1,0,0,0,0,0,6,9,0,90,0,0,0,0,0,0,23,0,23
2018-11-30 05:00:00,2018,11,334,4,5,0,0,0,0,0,0,1,0,0,0,6,8,0,90,0,0,0,0,0,0,47,0,47
2018-11-30 06:00:00,2018,11,334,4,6,0,0,0,0,1,0,0,0,0,0,6,8,0,90,47,11,0,0,0,23,35,0,116
2018-11-30 06:00:00,2018,11,334,4,6,0,0,0,0,0,0,1,0,0,0,6,8,0,90,47,11,0,0,0,23,35,0,116
2018-11-30 07:00:00,2018,11,334,4,7,0,0,0,0,0,0,0,1,0,0,6,9,0,90,70,23,0,23,0,11,82,35,244
2018-11-30 08:00:00,2018,11,334,4,8,0,0,0,0,0,0,0,1,0,0,7,8,0,90,59,35,0,23,0,11,23,35,186
2018-11-30 09:00:00,2018,11,334,4,9,0,0,0,0,0,0,0,1,0,0,7,9,0,90,129,0,0,70,0,23,35,23,280
2018-11-30 10:00:00,2018,11,334,4,10,0,0,0,0,0,0,0,1,0,0,7,8,0,90,0,47,23,11,23,23,82,0,209
2018-11-30 10:00:00,2018,11,334,4,10,0,0,0,0,0,0,1,0,0,0,7,8,0,90,0,47,23,11,23,23,82,0,209
2018-11-30 11:00:00,2018,11,334,4,11,0,0,0,0,1,0,0,0,0,0,7,9,0,90,106,35,23,11,47,94,118,0,434
2018-11-30 12:00:00,2018,11,334,4,12,0,0,0,1,0,0,0,0,0,0,7,9,0,90,141,59,0,11,11,35,94,35,386
2018-11-30 13:00:00,2018,11,334,4,13,0,0,0,0,1,0,0,0,0,0,6,10,0,90,141,35,11,11,0,47,70,23,338
2018-11-30 13:00:00,2018,11,334,4,13,0,0,0,0,0,0,0,1,0,0,6,10,0,90,141,35,11,11,0,47,70,23,338
2018-11-30 14:00:00,2018,11,334,4,14,0,0,0,0,0,0,0,1,0,0,7,9,0,90,82,35,11,11,11,35,129,35,349
2018-11-30 15:00:00,2018,11,334,4,15,0,0,0,0,1,0,0,0,0,0,7,9,0,90,82,70,0,23,11,47,106,35,374
2018-11-30 15:00:00,2018,11,334,4,15,0,0,0,0,0,0,0,1,0,0,7,9,0,90,82,70,0,23,11,47,106,35,374
2018-11-30 16:00:00,2018,11,334,4,16,0,0,0,0,0,0,0,1,0,0,7,8,0,90,47,11,0,0,11,0,59,0,128
2018-11-30 17:00:00,2018,11,334,4,17,0,0,0,0,0,0,0,1,0,0,7,8,0,90,35,23,11,11,11,23,35,0,149
2018-11-30 18:00:00,2018,11,334,4,18,0,0,0,0,0,0,0,1,0,0,7,7,0,90,165,11,11,0,11,47,141,0,386
2018-11-30 19:00:00,2018,11,334,4,19,0,0,0,0,0,0,0,1,0,0,7,8,0,75,0,23,0,23,0,0,70,0,116
2018-11-30 20:00:00,2018,11,334,4,20,0,0,0,0,0,0,0,1,0,0,7,7,0,92,23,0,11,0,11,23,11,0,79
2018-11-30 21:00:00,2018,11,334,4,21,0,0,0,0,0,0,0,1,0,0,7,6,0,92,0,0,11,0,0,11,47,0,69
2018-11-30 22:00:00,2018,11,334,4,22,0,0,0,0,0,0,0,1,0,0,7,8,0,92,0,0,0,0,23,35,35,11,104
2018-11-30 23:00:00,2018,11,334,4,23,0,0,0,0,1,0,0,0,0,0,6,6,0,92,0,0,0,0,0,0,35,0,35
2018-12-01 00:00:00,2018,12,335,5,0,1,0,0,0,0,0,0,1,0,0,6,8,0,92,0,0,23,0,11,23,23,0,80
2018-12-01 01:00:00,2018,12,335,5,1,1,0,0,0,0,0,0,1,0,0,6,5,0,92,0,0,11,0,0,35,11,11,68
2018-12-01 02:00:00,2018,12,335,5,2,1,0,0,0,0,0,0,1,0,0,5,4,0,92,0,0,11,0,0,0,0,0,11
2018-12-01 03:00:00,2018,12,335,5,3,1,0,0,0,0,0,0,1,0,0,6,4,0,92,0,0,0,0,0,0,0,0,0
2018-12-01 04:00:00,2018,12,335,5,4,1,0,0,0,0,0,0,1,0,0,6,6,0,92,0,0,0,0,0,0,0,0,0
2018-12-01 05:00:00,2018,12,335,5,5,1,0,0,0,1,0,0,0,0,0,6,6,0,92,0,0,0,0,0,0,0,11,11
2018-12-01 06:00:00,2018,12,335,5,6,1,0,0,0,0,0,0,1,0,0,6,6,0,92,0,11,0,0,0,0,11,11,33
2018-12-01 07:00:00,2018,12,335,5,7,1,0,0,0,1,0,0,0,0,0,6,5,0,92,0,0,0,0,0,0,23,11,34
2018-12-01 08:00:00,2018,12,335,5,8,1,0,0,0,0,0,0,1,0,0,6,5,0,56,0,11,0,59,0,0,35,0,105
2018-12-01 09:00:00,2018,12,335,5,9,1,0,0,1,0,0,0,0,0,0,6,6,0,75,0,23,11,59,0,11,47,11,162
2018-12-01 10:00:00,2018,12,335,5,10,1,0,0,1,0,0,0,0,0,0,7,5,0,75,0,82,0,47,23,11,236,0,399
2018-12-01 11:00:00,2018,12,335,5,11,1,0,0,1,0,0,0,0,0,0,7,5,0,75,0,212,11,212,35,118,542,11,1141
2018-12-01 12:00:00,2018,12,335,5,12,1,0,0,1,0,0,0,0,0,0,7,6,0,75,0,212,11,519,70,188,1097,47,2144
2018-12-01 13:00:00,2018,12,335,5,13,1,0,0,1,0,0,0,0,0,0,6,6,0,75,0,377,0,495,153,271,1227,23,2546
2018-12-01 14:00:00,2018,12,335,5,14,1,0,0,1,0,0,0,0,0,0,6,4,0,75,0,424,0,389,141,200,1604,11,2769
2018-12-01 15:00:00,2018,12,335,5,15,1,0,0,1,0,0,0,0,0,0,6,5,0,75,0,401,11,306,47,247,1073,23,2108
2018-12-01 16:00:00,2018,12,335,5,16,1,0,0,1,0,0,0,0,0,0,5,3,0,75,0,82,11,23,59,247,342,11,775
2018-12-01 17:00:00,2018,12,335,5,17,1,0,0,0,0,0,0,1,0,0,5,4,0,75,0,23,0,35,23,94,200,23,398
